관리번호,공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자
44131-00036,신부공원,근린공원,,"충청남도 천안시 동남구 신부동 811, 815, 673",36.820027,127.159626,10304,농구장,,,,,1993-03-21,충청남도 천안시청,041-521-2723,2022-03-30
44131-00037,성정9공원(신부9),어린이공원,,"충청남도 천안시 동남구 신부동 888,889",36.822416,127.150155,1910,농구장,조합놀이대+흔들놀이,,,,2008-12-01,충청남도 천안시청,041-521-2723,2022-03-30
44131-00038,차돌공원(쌍용1),어린이공원,,충청남도 천안시 동남구 쌍용동 551-4,36.803151,127.133034,1982,농구장,조합놀이대,,,,1981-04-11,충청남도 천안시청,041-521-2723,2022-03-30
44131-00039,상암공원(안서4),어린이공원,,"충청남도 천안시 동남구 안서동206-21,207-4",36.829066,127.187268,1571,,,,,,2001-01-18,충청남도 천안시청,041-521-2723,2022-03-30
44131-00040,용소공원(용곡6),어린이공원,,충청남도 천안시 동남구 용곡동 581,36.791262,127.135976,1608,,조합놀이대+그네,,,,1993-02-18,충청남도 천안시청,041-521-2723,2022-03-30
44131-00041,미르공원(용곡8),어린이공원,,충청남도 천안시 동남구 용곡동 585,36.78191648,127.1395318,9376,농구장,조합놀이대,,,,2005-08-10,충청남도 천안시청,041-521-2723,2022-03-30
44131-00042,용곡9공원,어린이공원,,충청남도 천안시 동남구 용곡동 586,36.781691,127.136873,2181,,조합놀이대+흔들놀이,,,,2005-08-10,충청남도 천안시청,041-521-2723,2022-03-30
44131-00043,용곡공원(용곡4),어린이공원,,충청남도 천안시 동남구 용곡동 597,36.787417,127.135552,2300,,조합놀이대,,,,1993-02-18,충청남도 천안시청,041-521-2723,2022-03-30
44131-00044,눈들공원(용곡1),어린이공원,,충청남도 천안시 동남구 용곡동 601,36.79261113,127.1392161,1500,,조합놀이대+흔들놀이,,,,1987-06-12,충청남도 천안시청,041-521-2723,2022-03-30
44131-00045,원성소공원,소공원,,충청남도 천안시 동남구 원성동 214-3,36.813416,127.1590607,566,,,,,,2007-04-20,충청남도 천안시청,041-521-2723,2022-03-30
44131-00046,원성공원(원성2),어린이공원,,충청남도 천안시 동남구 원성동 482-6,36.80788166,127.163675,1967,농구장,조합놀이대,,,,1987-06-12,충청남도 천안시청,041-521-2723,2022-03-30
44131-00047,꽃재공원(원성4),어린이공원,,충청남도 천안시 동남구 원성동 573-1,36.800851,127.161612,1830,,조합놀이대+그네,,,,1987-06-12,충청남도 천안시청,041-521-2723,2022-03-30
44131-00048,화령공원(원성3),어린이공원,,충청남도 천안시 동남구 원성동 631,36.802984,127.162079,1982,농구장,조합놀이대,,,,1987-06-12,충청남도 천안시청,041-521-2723,2022-03-30
44131-00049,청당2공원,어린이공원,,충청남도 천안시 동남구 청당동 120-8,36.778058,127.153995,1500,족구장,조합놀이대,,,,1993-02-18,충청남도 천안시청,041-521-2723,2022-03-30
44131-00050,청당1공원,어린이공원,,충청남도 천안시 동남구 청당동 142-9,36.780233,127.1554992,2247,농구장,조합놀이대,,,,1993-02-18,충청남도 천안시청,041-521-2723,2022-03-30
44131-00051,청당4공원,어린이공원,,충청남도 천안시 동남구 청당동 437,36.780018,127.142457,1580,,조합놀이대+흔들놀이,,,,2001-01-02,충청남도 천안시청,041-521-2723,2022-03-30
44131-00052,청당1공원,근린공원,,충청남도 천안시 동남구 청당동 474,36.786595,127.153534,81779,,,,,,2005-11-30,충청남도 천안시청,041-521-2723,2022-03-30
44131-00053,청당2공원,근린공원,,충청남도 천안시 동남구 청당동 546,36.783334,127.157894,62264,,,,,,2005-11-30,충청남도 천안시청,041-521-2723,2022-03-30
44131-00054,청당3공원,근린공원,,충청남도 천안시 동남구 청당동 602,36.78902577,127.157086,13969,,,,,,2005-11-30,충청남도 천안시청,041-521-2723,2022-03-30
44131-00055,청당4공원,근린공원,,충청남도 천안시 동남구 청당동 608,36.790176,127.159907,12383,,,,,,2005-11-30,충청남도 천안시청,041-521-2723,2022-03-30
44131-00056,청당골공원(청당5),어린이공원,,충청남도 천안시 동남구 청당동 651,36.785433,127.160033,1834,,조합놀이대+그네,,,,2005-11-30,충청남도 천안시청,041-521-2723,2022-03-30
44131-00057,청당6공원,어린이공원,,충청남도 천안시 동남구 청당동 776,36.783317,127.160664,1628,,조합놀이대+그네,,,,2005-11-30,충청남도 천안시청,041-521-2723,2022-03-30
44131-00058,뒷들공원(청당7),어린이공원,,충청남도 천안시 동남구 청당동 870,36.782407,127.162251,1500,,조합놀이대+흔들놀이,,,,2007-11-15,충청남도 천안시청,041-521-2723,2022-03-30
44131-00059,구성2공원,어린이공원,,충청남도 천안시 동남구 청수동 264,36.789858,127.155911,1910,배드민턴장,조합놀이대,,,,1997-04-24,충청남도 천안시청,041-521-2723,2022-03-30
44131-00060,청수2공원,근린공원,,충청남도 천안시 동남구 청수동 270,36.787718,127.149548,53592,풋살장,,화장실+주차장+음수대,,,2005-11-30,충청남도 천안시청,041-521-2723,2022-03-30
44131-00061,청수1공원,어린이공원,,충청남도 천안시 동남구 청수동 330,36.788447,127.153469,1502,,조합놀이대+미끄럼틀,,,,2005-11-30,충청남도 천안시청,041-521-2723,2022-03-30
44131-00062,2호공원,근린공원,,충청남도 천안시 동남구 풍세면 보성리 731,36.72473183,127.1027875,10000,배드민턴장,조합놀이대,,,,2009-01-20,충청남도 천안시청,041-521-2723,2022-03-30
44131-00063,솔모랭이공원(6호),소공원,,충청남도 천안시 동남구 풍세면 용정리 989,36.733318,127.100544,1774,,,,,,2012-01-12,충청남도 천안시청,041-521-2723,2022-03-30
44131-00064,태조산공원,근린공원,,충청남도 천안시 동남구 유량동 산1-1,36.822077,127.188956,536723,,,화장실,,,2009-01-20,천안시시설관리공단,041-521-2723,2022-03-30
44131-00070,신방문화공원,근린공원,,충청남도 천안시 동남구 신방동 1521,36.774415,127.130731,12253,,,,,,2005-08-22,충청남도 천안시청,041-521-2723,2022-03-30
44131-00073,아우내기념공원,역사공원,,충청남도 천안시 동남구 병천면 병천리 289-12,36.75963221,127.2963822,3646,,,,,,2008-12-01,충청남도 천안시청,041-521-2723,2022-03-30
44133-00001,두정공원,근린공원,,"충청남도 천안시 서북구 두정동 397-1, 396-1",36.834811,127.154173,7930,농구장,,,,,1993-02-18,충청남도 천안시청,041-521-2723,2022-03-30
44133-00002,말우물공원(백석4),어린이공원,,충청남도 천안시 서북구 두정동 615,36.826311,127.128613,1500,배드민턴장+게이트볼장(라인),조합놀이대,,,,2008-12-01,충청남도 천안시청,041-521-2723,2022-03-30
44133-00003,두정오성공원(두정6),어린이공원,,충청남도 천안시 서북구 두정동 681,36.832637,127.130357,1509,농구장,,,,,1994-12-07,충청남도 천안시청,041-521-2723,2022-03-30
44133-00004,원두정먹거리공원(두정5),어린이공원,,충청남도 천안시 서북구 두정동869,36.831769,127.1364208,1580,축구장,조합놀이대,,,,1994-12-07,충청남도 천안시청,041-521-2723,2022-03-30
44133-00005,북부제1공원,근린공원,,충청남도 천안시 서북구 두정동 985,36.834597,127.134616,1616,,조합놀이대+시소,,,,1993-02-18,충청남도 천안시청,041-521-2723,2022-03-30
44133-00006,새가라공원,어린이공원,,충청남도 천안시 서북구 백석동 1012,36.8310856,127.121505,11300,배드민턴장,,,,,2007-08-20,충청남도 천안시청,041-521-2723,2022-03-30
44133-00007,유통단지공원,근린공원,,충청남도 천안시 서북구 백석동 1071,36.83597896,127.1216692,5260,축구장,,,,,1994-12-07,충청남도 천안시청,041-521-2723,2022-03-30
44133-00008,초록공원,소공원,,충청남도 천안시 서북구 백석동 107-5,37.441086,127.853881,1211,,,,,,2007-08-20,충청남도 천안시청,041-521-2723,2022-03-30
44133-00009,백석56호공원,어린이공원,,충청남도 천안시 서북구 두정동 771,36.831216,127.131407,7250,축구장,조합놀이대,,,,1994-12-07,충청남도 천안시청,041-521-2723,2022-03-30
44133-00010,백석55호공원,어린이공원,,충청남도 천안시 서북구 두정동 833,36.830641,127.136281,16325,,,,,,1994-12-07,충청남도 천안시청,041-521-2723,2022-03-30
44133-00011,백석54호공원,어린이공원,,충청남도 천안시 서북구 백석동 895,36.82267894,127.121366,2583,,조합놀이대,,,,1994-12-07,충청남도 천안시청,041-521-2723,2022-03-30
44133-00012,백석2공원,근린공원,,"충청남도 천안시 서북구 백석동 899,905",36.821594,127.125829,46854,,,,,,1993-02-18,충청남도 천안시청,041-521-2723,2022-03-30
44133-00013,백석51호공원,어린이공원,,충청남도 천안시 서북구 백석동 911,36.820321,127.119717,636,,,,,,1994-12-07,충청남도 천안시청,041-521-2723,2022-03-30
44133-00014,백석53호공원,어린이공원,,충청남도 천안시 서북구 백석동 916,36.822654,127.119272,3567,농구장,시소+그네,,,,1994-12-07,충청남도 천안시청,041-521-2723,2022-03-30
44133-00015,백석1공원,어린이공원,,충청남도 천안시 서북구 백석동931,36.82786179,127.116362,1593,농구장,조합놀이대,,,,1993-02-18,충청남도 천안시청,041-521-2723,2022-03-30
44133-00016,백석9공원,어린이공원,,충청남도 천안시 서북구 백석동 948,36.83110628,127.1251004,1550,배드민턴장,조합놀이대,,,,2006-03-10,충청남도 천안시청,041-521-2723,2022-03-30
44133-00017,환서공원,어린이공원,,충청남도 천안시 서북구 백석동 999,36.828505,127.121321,49548,축구장,조합놀이대,,,,2007-08-20,충청남도 천안시청,041-521-2723,2022-03-30
44133-00018,송골공원,어린이공원,,충청남도 천안시 서북구 백석동 1168,36.82615712,127.121233,2978,베드민턴장,,,,,2008-03-10,충청남도 천안시청,041-521-2723,2022-03-30
44133-00019,불당3공원,근린공원,,충청남도 천안시 서북구 불당동 1279,36.797784,127.0978902,1575,농구장,,,,,1994-12-07,충청남도 천안시청,041-521-2723,2022-03-30
44133-00020,불당4공원,근린공원,,충청남도 천안시 서북구 불당동 1282,36.793888,127.098043,1785,,,,,,1993-02-18,충청남도 천안시청,041-521-2723,2022-03-30
44133-00021,불당6공원,근린공원,,"충청남도 천안시 서북구 불당동 1451,1458",36.798832,127.1025983,3123,배드민턴장,,,,,2006-03-10,충청남도 천안시청,041-521-2723,2022-03-30
44133-00027,불당2공원,근린공원,,충청남도 천안시 서북구 불당동 743,36.81061544,127.1130795,58412,,,,,,2000-02-12,충청남도 천안시청,041-521-2723,2022-03-30
44133-00028,쌍불공원,근린공원,,"충청남도 천안시 서북구 불당동 761, 815",36.806758,127.1152531,48295,,,,,,2000-02-12,충청남도 천안시청,041-521-2723,2022-03-30
44133-00029,천변공원,근린공원,,"충청남도 천안시 서북구 불당동 909,871 일원",36.805002,127.108555,30959,농구장,조합놀이대,,,,2000-02-12,충청남도 천안시청,041-521-2723,2022-03-30
44133-00030,불당공원(불당1),어린이공원,,충청남도 천안시 서북구 불당동1409,36.799094,127.106845,2011,,조합놀이대,,,,2005-01-06,충청남도 천안시청,041-521-2723,2022-03-30
44133-00031,신월공원(신월1),어린이공원,,충청남도 천안시 서북구 성거읍 신월리 4-18,36.87881182,127.1591999,1560,농구장,조합놀이대,,,,2001-01-18,충청남도 천안시청,041-521-2723,2022-03-30
44133-00032,천흥공원,근린공원,,충청남도 천안시 서북구 성거읍 천흥리 316-2,36.883346,127.2106851,6069,,,,,,2001-01-02,충청남도 천안시청,041-521-2723,2022-03-30
44133-00033,개목10길공원(성정15),어린이공원,,충청남도 천안시 서북구 성정1동 1030,37.437428,127.819889,2453,농구장,조합놀이대,,,,1990-02-27,충청남도 천안시청,041-521-2723,2022-03-30
44133-00034,양지길시장공원(성정10),어린이공원,,충청남도 천안시 서북구 성정1동 737-4,37.425068,127.832883,1654,,조합놀이대,,,,1981-04-11,충청남도 천안시청,041-521-2723,2022-03-30
44133-00035,양지10길공원(성정11),어린이공원,,충청남도 천안시 서북구 성정1동 746-6,37.424081,127.839591,1654,게이트볼장,,,,,1981-04-11,충청남도 천안시청,041-521-2723,2022-03-30
44133-00036,숲정이공원(두정7),어린이공원,,충청남도 천안시 서북구 성정동 1137,36.82964343,127.134432,2895,농구장,조합놀이대,,,,1994-12-07,충청남도 천안시청,041-521-2723,2022-03-30
44133-00037,고우니공원(성정18),어린이공원,,충청남도 천안시 서북구 성정동 1180,36.827377,127.135582,2705,배드민턴장,조합놀이대,,,,1994-12-07,충청남도 천안시청,041-521-2723,2022-03-30
44133-00038,선영9길공원(성정16),어린이공원,,충청남도 천안시 서북구 성정동 124-22,36.814554,127.145861,1500,,조합놀이대+시소,,,,2009-12-21,충청남도 천안시청,041-521-2723,2022-03-30
44133-00039,청사공원,근린공원,,충청남도 천안시 서북구 성정동 1285,36.82939874,127.139526,21193,농구장,,,,,1996-06-10,충청남도 천안시청,041-521-2723,2022-03-30
44133-00040,장수공원(성정12),어린이공원,,충청남도 천안시 서북구 성정동 436-10,36.824662,127.135286,1850,게이트볼장,조합놀이대,,,,1987-06-12,충청남도 천안시청,041-521-2723,2022-03-30
44133-00041,서부공원(성정2),어린이공원,,충청남도 천안시 서북구 성정동 626-3,36.824933,127.140068,1653,농구장,조합놀이대,,,,1981-04-11,충청남도 천안시청,041-521-2723,2022-03-30
44133-00042,인쇄창공원(성정1),어린이공원,,충청남도 천안시 서북구 성정동 637,36.82469886,127.146845,2378,족구장,조합놀이대+시소,,,,1981-04-11,충청남도 천안시청,041-521-2723,2022-03-30
44133-00043,푸르내공원(성정3),어린이공원,,충청남도 천안시 서북구 성정동 646-2,36.82325996,127.138344,1653,,조합놀이대,,,,1981-04-11,충청남도 천안시청,041-521-2723,2022-03-30
44133-00044,목련공원(성정4),어린이공원,,충청남도 천안시 서북구 성정동 657-3,36.822205,127.140774,1654,,조합놀이대,,,,1981-04-11,충청남도 천안시청,041-521-2723,2022-03-30
44133-00045,꽃구름공원(성정5),어린이공원,,충청남도 천안시 서북구 성정동 673-6,36.820537,127.137714,1654,,조합놀이대,,,,1981-04-11,충청남도 천안시청,041-521-2723,2022-03-30
44133-00046,잠자리공원(성정6),어린이공원,,충청남도 천안시 서북구 성정동 691,36.819521,127.144083,2326,농구장,조합놀이대,,,,1981-04-11,충청남도 천안시청,041-521-2723,2022-03-30
44133-00047,성정8길공원(성정7),어린이공원,,충청남도 천안시 서북구 성정동 694-8,36.818347,127.141417,7263,,조합놀이대,,,,1981-04-11,충청남도 천안시청,041-521-2723,2022-03-30
44133-00048,성정3길공원(성정8),어린이공원,,충청남도 천안시 서북구 성정동 707-4,36.817563,127.137107,1653,,조합놀이대,,,,1981-04-11,충청남도 천안시청,041-521-2723,2022-03-30
44133-00049,성정12길공원(성정9),어린이공원,,충청남도 천안시 서북구 성정동 715-21,36.81490756,127.141009,1002,,,,,,1981-04-11,충청남도 천안시청,041-521-2723,2022-03-30
44133-00050,도원공원(성정13),어린이공원,,충청남도 천안시 서북구 성정동 844,36.821216,127.134702,2455,농구장,조합놀이대,,,,1987-06-12,충청남도 천안시청,041-521-2723,2022-03-30
44133-00051,안식의공원(성정14),어린이공원,,충청남도 천안시 서북구 성정동 955,36.819754,127.1325045,2454,농구장,조합놀이대,,,,1990-02-27,충청남도 천안시청,041-521-2723,2022-03-30
44133-00052,매주1공원,어린이공원,,충청남도 천안시 서북구 성환읍 매주리 241-5,36.902861,127.131951,1525,,조합놀이대,,,,2001-01-18,충청남도 천안시청,041-521-2723,2022-03-30
44133-00053,성환4공원,근린공원,,충청남도 천안시 서북구 성환읍 성월리 93-28,36.91233067,127.134499,4871,배드민턴장,,화장실,,,1986-09-26,충청남도 천안시청,041-521-2723,2022-03-30
44133-00054,으뜸공원(쌍용6),어린이공원,,충청남도 천안시 서북구 쌍용1동 1133,37.421283,127.757981,2166,농구장,조합놀이대,,,,1990-02-27,충청남도 천안시청,041-521-2723,2022-03-30
44133-00055,사랑공원(쌍용3),어린이공원,,충청남도 천안시 서북구 쌍용1동 1188,37.428833,127.835811,2418,농구장,조합놀이대,,,,1987-06-12,충청남도 천안시청,041-521-2723,2022-03-30
44133-00056,장미공원(쌍용7),어린이공원,,충청남도 천안시 서북구 쌍용1동 1234,37.425329,127.754225,2726,테니스장,조합놀이대,,,,1990-02-27,충청남도 천안시청,041-521-2723,2022-03-30
44133-00057,무궁화공원(쌍용4),어린이공원,,충청남도 천안시 서북구 쌍용1동 388-18,36.7953241,127.1308267,1650,농구장,조합놀이대,,,,1987-06-12,충청남도 천안시청,041-521-2723,2022-03-30
44133-00058,개나리공원(봉명4),어린이공원,,충청남도 천안시 서북구 쌍용1동 847,37.423323,127.810367,2429,농구장,조합놀이대,,,,1987-06-12,충청남도 천안시청,041-521-2723,2022-03-30
44133-00059,비둘기공원(쌍용5),어린이공원,,충청남도 천안시 서북구 쌍용1동 890,37.422877,127.847801,2429,축구장,조합놀이대,,,,1990-02-27,충청남도 천안시청,041-521-2723,2022-03-30
44133-00060,칸나공원(쌍용2),어린이공원,,충청남도 천안시 서북구 쌍용1동 992,37.421986,127.879171,2424,농구장,조합놀이대,,,,1987-06-12,충청남도 천안시청,041-521-2723,2022-03-30
44133-00061,솔내음공원(쌍용8),어린이공원,,충청남도 천안시 서북구 쌍용동 1280,36.8028507,127.1234688,6193,배드민턴장,조합놀이대+시소,화장실,,,1995-06-12,충청남도 천안시청,041-521-2723,2022-03-30
44133-00062,봉서공원(쌍용9),어린이공원,,충청남도 천안시 서북구 쌍용동 1291,36.801688,127.124493,1900,농구장,조합놀이대,,,,1995-06-12,충청남도 천안시청,041-521-2723,2022-03-30
44133-00063,쌍용13공원,어린이공원,,충청남도 천안시 서북구 쌍용동 1408,36.800219,127.119972,1826,,조합놀이대,,,,1995-06-12,충청남도 천안시청,041-521-2723,2022-03-30
44133-00064,쌍용14공원,어린이공원,,충청남도 천안시 서북구 쌍용동 1523,36.798349,127.119476,1806,,조합놀이대,,,,1995-06-12,충청남도 천안시청,041-521-2723,2022-03-30
44133-00065,방아다리공원(쌍용4),근린공원,,충청남도 천안시 서북구 쌍용동 1563,36.79288169,127.118357,12949,,조합놀이대,화장실,,,1996-06-10,충청남도 천안시청,041-521-2723,2022-03-30
44133-00065,행복공원(두정11),어린이공원,,충청남도 천안시 서북구 두정동 1205,36.836176,127.140234,2976,다목적구장,,,,,1993-02-18,충청남도 천안시청,041-521-2723,2022-03-30
44133-00066,부대2공원,어린이공원,,충청남도 천안시 서북구 두정동 1560,36.8374277,127.144732,4198,,,,,,1994-12-07,충청남도 천안시청,041-521-2723,2022-03-30
44133-00066,쌍용18공원,어린이공원,,충청남도 천안시 서북구 쌍용동 1589,36.7918021,127.1150198,1501,농구장,조합놀이대,,,,1995-06-12,충청남도 천안시청,041-521-2723,2022-03-30
44133-00067,늘푸른공원(부대1),어린이공원,,충청남도 천안시 서북구 두정동 1696,36.83718258,127.149342,31129,농구장,조합놀이대,,,,1994-12-07,충청남도 천안시청,041-521-2723,2022-03-30
44133-00067,쌍용16공원,어린이공원,,충청남도 천안시 서북구 쌍용동 1617,36.792168,127.118172,1996,,조합놀이대,,,,1995-06-12,충청남도 천안시청,041-521-2723,2022-03-30
44133-00068,쌍용15공원,어린이공원,,충청남도 천안시 서북구 쌍용동 1867,36.7891164,127.115714,1525,,조합놀이대+시소,,,,1995-06-12,충청남도 천안시청,041-521-2723,2022-03-30
44133-00068,정담은공원(두정1),어린이공원,,충청남도 천안시 서북구 두정동 2038,36.833152,127.1496907,1773,,,,,,1993-02-18,충청남도 천안시청,041-521-2723,2022-03-30
44133-00069,두정8공원,어린이공원,,충청남도 천안시 서북구 두정동 2046,36.831274,127.149931,53927,족구장,,,,,1993-02-18,충청남도 천안시청,041-521-2723,2022-03-30
44133-00069,초록공원(쌍용25),어린이공원,,충청남도 천안시 서북구 쌍용동 1916,36.804457,127.121031,2460,,조합놀이대,,,,1996-06-15,충청남도 천안시청,041-521-2723,2022-03-30
44133-00070,단풍공원(쌍용26),어린이공원,,충청남도 천안시 서북구 쌍용동 1919,36.806362,127.118278,2436,농구장,조합놀이대,,,,1996-06-15,충청남도 천안시청,041-521-2723,2022-03-30
44133-00071,삼은공원,근린공원,,충청남도 천안시 서북구 직산읍 삼은리 510,36.888058,127.159965,144107,,,,,,2003-01-13,충청남도 천안시청,041-521-2723,2022-03-30
44133-00071,희망공원(쌍용11),어린이공원,,충청남도 천안시 서북구 쌍용동 1924,36.801759,127.118451,1507,,조합놀이대,,,,1995-06-12,충청남도 천안시청,041-521-2723,2022-03-30
44133-00072,늘푸른공원(쌍용12),어린이공원,,충청남도 천안시 서북구 쌍용동 1926,36.804148,127.119611,5063,농구장,조합놀이대,,,,1995-06-12,충청남도 천안시청,041-521-2723,2022-03-30
44133-00072,차암공원,근린공원,,충청남도 천안시 서북구 차암동 547,36.843618,127.106988,11454,,,,,,2009-01-07,충청남도 천안시청,041-521-2723,2022-03-30
44133-00073,쌍용17공원,어린이공원,,충청남도 천안시 서북구 쌍용동 2046-4,36.789721,127.123742,1558,농구장,조합놀이대,,,,1995-06-12,충청남도 천안시청,041-521-2723,2022-03-30
44133-00074,쌍용20공원,어린이공원,,충청남도 천안시 서북구 쌍용동 619,36.795511,127.124083,1628,,조합놀이대,,,,1991-12-30,충청남도 천안시청,041-521-2723,2022-03-30
44133-00075,쌍용19공원,어린이공원,,충청남도 천안시 서북구 쌍용동 656,36.798029,127.122264,5711,농구장,조합놀이대+시소,,,,1991-12-30,충청남도 천안시청,041-521-2723,2022-03-30
44133-00076,쌍용공원,근린공원,,충청남도 천안시 서북구 쌍용동 산85,36.810531,127.130591,47775,농구장,,화장실,,,2008-12-01,충청남도 천안시청,041-521-2723,2022-03-30
44133-00077,쌍용10공원,어린이공원,,충청남도 천안시 서북구 쌍용동2095,36.786548,127.116858,3334,족구장,조합놀이대,,,,2004-07-20,충청남도 천안시청,041-521-2723,2022-03-30
44133-00078,노리공원(쌍용29),어린이공원,,충청남도 천안시 서북구 쌍용동2101,36.810244,127.121224,2957,,조합놀이대+시소,,,,2006-04-20,충청남도 천안시청,041-521-2723,2022-03-30
44133-00079,휴공원(쌍용28),어린이공원,,충청남도 천안시 서북구 쌍용동2102,36.807733,127.118287,2536,,조합놀이대,,,,2006-04-20,충청남도 천안시청,041-521-2723,2022-03-30
44133-00080,제5호 근린공원,근린공원,,충청남도 천안시 서북구 직산읍 모시리 274,36.86707309,127.123139,10384,,,,,,2004-06-24,충청남도 천안시청,041-521-2723,2022-03-30
44133-00081,제1호 근린공원,근린공원,,"충청남도 천안시 서북구 직산읍 모시리 292,294",36.86104443,127.118435,25190,,,,,,2004-06-24,충청남도 천안시청,041-521-2723,2022-03-30
44133-00082,제2호 근린공원,근린공원,,"충청남도 천안시 서북구 직산읍 모시리 305, 318",36.861529,127.121324,17916,,,,,,2004-06-24,충청남도 천안시청,041-521-2723,2022-03-30
44133-00083,테크노파크공원,근린공원,,충청남도 천안시 서북구 직산읍 삼은리 507,36.888058,127.159965,10278,축구장,,,,,2003-01-13,충청남도 천안시청,041-521-2723,2022-03-30
44133-00084,제3호 근린공원,근린공원,,충청남도 천안시 서북구 직산읍 신갈리 232,36.866921,127.113882,10731,,,,,,2004-06-24,충청남도 천안시청,041-521-2723,2022-03-30
44133-00085,제4호 근린공원,근린공원,,충청남도 천안시 서북구 직산읍 신갈리 244,36.863116,127.114459,18450,농구장,,,,,2004-06-24,충청남도 천안시청,041-521-2723,2022-03-30
44133-00086,산동공원,소공원,,충청남도 천안시 서북구 차암동 439,36.842559,127.104032,600,,,,,,2011-07-20,충청남도 천안시청,041-521-2723,2022-03-30
44133-00087,차암밤개울공원(밤개울),어린이공원,,충청남도 천안시 서북구 차암동 495,36.839799,127.101788,1759,,조합놀이대,,,,2009-01-07,충청남도 천안시청,041-521-2723,2022-03-30
44133-00088,성정공원,체육공원,,충청남도 천안시 서북구 성정동 354,36.821438,127.145767,164478,,,,,,1986-10-15,충청남도 천안시청,041-521-2723,2022-03-30
44133-00089,망향의동산,묘지공원,,충청남도 천안시 서북구 성거읍 요방리 산6-12,36.850704,127.188067,214640,,,,,,2001-01-02,충청남도 천안시청,041-521-2723,2022-03-30
44133-00090,하늘소리공원,어린이공원,,충청남도 천안시 서북구 불당동 1752,36.81039905,127.102613,3215,,조합놀이대,,,,2009-12-02,충청남도 천안시청,041-521-2723,2022-03-30
44133-00090,한들공원,수변공원,,충청남도 천안시 서북구 백석동 122,37.433804,127.729062,7577,,,,,,2008-03-10,충청남도 천안시청,041-521-2723,2022-03-30
44133-00091,수피아공원,근린공원,,"충청남도 천안시 서북구 불당동 1506,1800",36.821458,127.1013969,39985,,,,,,2009-12-02,충청남도 천안시청,041-521-2723,2022-03-30
44133-00092,아름드리공원,근린공원,,"충청남도 천안시 서북구 불당동 1512,1547,1612",36.81807892,127.1037003,63797,,,화장실,,,2009-12-02,충청남도 천안시청,041-521-2723,2022-03-30
44133-00093,능수버들공원,근린공원,,"충청남도 천안시 서북구 불당동 1484,1490,1493,1499",36.819704,127.110286,51899,,,화장실,,,2009-12-02,충청남도 천안시청,041-521-2723,2022-03-30
44133-00094,하늘맞이공원,근린공원,,충청남도 천안시 서북구 불당동 1851,36.804934,127.104036,18365,,,화장실,,,2009-12-02,충청남도 천안시청,041-521-2723,2022-03-30
44133-00095,물총새공원,근린공원,,"충청남도 천안시 서북구 불당동 1641,1642,1643,1855",36.81067673,127.1076169,29461,,,,,,2009-12-02,충청남도 천안시청,041-521-2723,2022-03-30
44790-00012,정산 어린이공원,어린이공원,,충청남도 청양군 정산면 서정리 101-5,36.413078,126.947993,550,,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재1),,,,2018-08-31,충청남도 청양군청,041-940-2386,2022-03-30
44790-00007,지천생태공원,근린공원,,충청남도 청양군 청양읍 교월리 59,36.45349758,126.811661,14148,,,,,,2009-09-17,충청남도 청양군청,041-940-2386,2022-03-30
44790-00006,교월공원,근린공원,,충청남도 청양군 청양읍 교월리 산19-1,36.448076,126.810827,34720,,,,,,1987-03-02,충청남도 청양군청,041-940-2386,2022-03-30
44790-00004,제4어린이공원,어린이공원,,충청남도 청양군 청양읍 교월리 산203-1,36.448064,126.808961,4260,,,,,,1987-03-02,충청남도 청양군청,041-940-2386,2022-03-30
44790-00005,향교공원,근린공원,,충청남도 청양군 청양읍 교월리 산5-1,36.455705,126.816207,34000,,,,,,1987-03-02,충청남도 청양군청,041-940-2386,2022-03-30
44790-00008,벽천1공원,소공원,,충청남도 청양군 청양읍 벽천리 766,36.437889,126.797178,2240,,미끄럼틀(1개),,,,2001-06-25,충청남도 청양군청,041-940-2386,2022-03-30
44790-00009,벽천2공원,소공원,,충청남도 청양군 청양읍 벽천리 767,36.43750711,126.7973099537,559,,,,,,2001-06-25,충청남도 청양군청,041-940-2386,2022-03-30
44790-00013,제3소공원,소공원,,충청남도 청양군 청양읍 읍내리 15-10,36.453608,126.807963,696,,,,,,2018-08-31,충청남도 청양군청,041-940-2386,2022-03-30
44790-00003,제3어린이공원,어린이공원,,충청남도 청양군 청양읍 읍내리 167-89,36.449281,126.804422,1192,,정글짐(1개)+흔들놀이기구(2개)+조합놀이대(1개),,,,1987-03-02,충청남도 청양군청,041-940-2386,2022-03-30
44790-00002,제2어린이공원,어린이공원,,충청남도 청양군 청양읍 읍내리 184-11,36.449118,126.800216,1484,,그네(1개)+정글짐(1개)+오르는기구(1개)+조합놀이대(1개),,,,1987-03-02,충청남도 청양군청,041-940-2386,2022-03-30
44790-00001,제1어린이공원,어린이공원,,충청남도 청양군 청양읍 읍내리 216-13,36.452732,126.8015043,1619,,"그네(1)+물이용놀이기구(조합놀이대형)(1)+물이용놀이기구(기타,단품)(3)+조합놀이대(1)+정글짐(2)+충격흡수용표면재(포설도포바닥재1)",,,,1987-03-02,충청남도 청양군청,041-940-2386,2022-03-30
